,0
639,-1.9201249198387296
640,-1.9201247026483155
641,-1.9201244844882113
642,-1.9201242653556774
643,-1.9201240452479738
644,-1.920123824162352
645,-1.9201236020960608
646,-1.9201233790463506
647,-1.9201231550104638
648,-1.9201229299856402
649,-1.920122703969119
650,-1.92012247695813
651,-1.9201222489499066
652,-1.9201220199416773
653,-1.9201217899306653
654,-1.9201215589140928
655,-1.9201213268891784
656,-1.9201210938531337
657,-1.9201208598031743
658,-1.9201206247365055
659,-1.9201203886503397
660,-1.9201201515418718
661,-1.9201199134083073
662,-1.920119674246839
663,-1.9201194340546635
664,-1.9201191928289694
665,-1.920118950566947
666,-1.9201187072657735
667,-1.9201184629226367
668,-1.9201182175347138
669,-1.9201179710991765
670,-1.920117723613195
671,-1.9201174750739431
672,-1.9201172254785814
673,-1.9201169748242721
674,-1.9201167231081726
675,-1.9201164703274411
676,-1.9201162164792311
677,-1.9201159615606862
678,-1.9201157055689584
679,-1.9201154485011895
680,-1.920115190354518
681,-1.9201149311260775
682,-1.9201146708130121
683,-1.9201144094124412
684,-1.9201141469214997
685,-1.920113883337308
686,-1.9201136186569894
687,-1.9201133528776646
688,-1.9201130859964444
689,-1.9201128180104408
690,-1.9201125489167592
691,-1.9201122787125091
692,-1.920112007394791
693,-1.9201117349607055
694,-1.9201114614073442
695,-1.9201111867318037
696,-1.9201109109311654
697,-1.9201106340025196
698,-1.9201103559429535
699,-1.920110076749538
700,-1.9201097964193554
701,-1.920109514949477
702,-1.9201092323369742
703,-1.9201089485789122
704,-1.92010866367236
705,-1.9201083776143704
706,-1.9201080904020063
707,-1.92010780203232
708,-1.9201075125023657
709,-1.9201072218091908
710,-1.920106929949839
711,-1.9201066369213589
712,-1.9201063427207825
713,-1.9201060473451501
714,-1.9201057507914987
715,-1.9201054530568502
716,-1.9201051541382368
717,-1.9201048540326804
718,-1.9201045527372047
719,-1.920104250248822
720,-1.9201039465645517
721,-1.920103641681405
722,-1.9201033355963895
723,-1.9201030283065084
724,-1.9201027198087668
725,-1.9201024101001605
726,-1.9201020991776856
727,-1.9201017870383366
728,-1.9201014736791016
729,-1.9201011590969697
730,-1.9201008432889193
731,-1.9201005262519328
732,-1.9201002079829874
733,-1.9200998884790579
734,-1.9200995677371133
735,-1.9200992457541242
736,-1.920098922527051
737,-1.9200985980528595
738,-1.9200982723285045
739,-1.9200979453509421
740,-1.9200976171171238
741,-1.9200972876239981
742,-1.920096956868512
743,-1.9200966248476048
744,-1.9200962915582163
745,-1.9200959569972835
746,-1.9200956211617375
747,-1.9200952840485037
748,-1.9200949456545118
749,-1.9200946059766846
750,-1.9200942650119397
751,-1.9200939227571925
752,-1.9200935792093596
753,-1.9200932343653463
754,-1.9200928882220638
755,-1.9200925407764142
756,-1.9200921920252991
757,-1.920091841965616
758,-1.9200914905942628
759,-1.920091137908126
760,-1.9200907839040977
761,-1.9200904285790648
762,-1.9200900719299074
763,-1.9200897139535065
764,-1.920089354646743
765,-1.9200889940064858
766,-1.9200886320296058
767,-1.9200882687129694
768,-1.9200879040534402
769,-1.9200875380478837
770,-1.920087170693153
771,-1.9200868019861037
772,-1.9200864319235844
773,-1.9200860605024506
774,-1.9200856877195402
775,-1.9200853135716969
776,-1.920084938055762
777,-1.9200845611685708
778,-1.9200841829069524
779,-1.9200838032677443
780,-1.9200834222477683
781,-1.920083039843845
782,-1.9200826560528013
783,-1.9200822708714522
784,-1.9200818842966076
785,-1.9200814963250812
786,-1.9200811069536843
787,-1.920080716179219
788,-1.9200803239984854
789,-1.9200799304082805
790,-1.920079535405403
791,-1.9200791389866394
792,-1.9200787411487843
793,-1.9200783418886158
794,-1.9200779412029192
795,-1.92007753908847
796,-1.920077135542047
797,-1.9200767305604205
798,-1.9200763241403602
799,-1.920075916278631
800,-1.9200755069719944
801,-1.9200750962172144
802,-1.9200746840110443
803,-1.9200742703502396
804,-1.9200738552315473
805,-1.9200734386517162
806,-1.9200730206074894
807,-1.9200726010956077
808,-1.9200721801128102
809,-1.9200717576558284
810,-1.9200713337213946
811,-1.920070908306236
812,-1.920070481407079
813,-1.9200700530206385
814,-1.9200696231436392
815,-1.9200691917727948
816,-1.9200687589048173
817,-1.920068324536413
818,-1.9200678886642915
819,-1.9200674512851523
820,-1.920067012395696
821,-1.920066571992618
822,-1.9200661300726156
823,-1.9200656866323738
824,-1.920065241668583
825,-1.9200647951779248
826,-1.9200643471570795
827,-1.920063897602728
828,-1.9200634465115418
829,-1.9200629938801916
830,-1.92006253970535
831,-1.9200620839836757
832,-1.9200616267118313
833,-1.9200611678864772
834,-1.9200607075042653
835,-1.9200602455618494
836,-1.9200597820558785
837,-1.9200593169829978
838,-1.9200588503398457
839,-1.9200583821230648
840,-1.9200579123292902
841,-1.9200574409551519
842,-1.920056967997282
843,-1.9200564934523054
844,-1.9200560173168464
845,-1.9200555395875223
846,-1.9200550602609514
847,-1.920054579333748
848,-1.9200540968025197
849,-1.9200536126638754
850,-1.9200531269144174
851,-1.920052639550749
852,-1.9200521505694628
853,-1.9200516599671582
854,-1.9200511677404233
855,-1.9200506738858447
856,-1.9200501784000101
857,-1.920049681279496
858,-1.9200491825208843
859,-1.920048682120746
860,-1.9200481800756513
861,-1.9200476763821737
862,-1.920047171036869
863,-1.920046664036307
864,-1.9200461553770376
865,-1.9200456450556205
866,-1.9200451330686037
867,-1.9200446194125331
868,-1.92004410408396
869,-1.9200435870794181
870,-1.9200430683954481
871,-1.9200425480285888
872,-1.9200420259753668
873,-1.9200415022323125
874,-1.920040976795951
875,-1.9200404496628
876,-1.9200399208293821
877,-1.9200393902922142
878,-1.9200388580478034
879,-1.920038324092662
880,-1.9200377884232922
881,-1.9200372510361974
882,-1.920036711927874
883,-1.9200361710948228
884,-1.9200356285335278
885,-1.9200350842404816
886,-1.9200345382121684
887,-1.9200339904450723
888,-1.9200334409356694
889,-1.9200328896804373
890,-1.9200323366758472
891,-1.920031781918369
892,-1.920031225404466
893,-1.9200306671306042
894,-1.9200301070932362
895,-1.9200295452888274
896,-1.920028981713822
897,-1.9200284163646724
898,-1.9200278492378255
899,-1.9200272803297231
900,-1.9200267096368018
901,-1.9200261371555056
902,-1.920025562882258
903,-1.920024986813491
904,-1.9200244089456286
905,-1.920023829275097
906,-1.9200232477983108
907,-1.9200226645116851
908,-1.9200220794116354
909,-1.920021492494567
910,-1.9200209037568867
911,-1.920020313194997
912,-1.9200197208052971
913,-1.92001912658418
914,-1.9200185305280377
915,-1.9200179326332645
916,-1.9200173328962378
917,-1.9200167313133463
918,-1.9200161278809627
919,-1.920015522595468
920,-1.9200149154532316
921,-1.9200143064506192
922,-1.9200136955840001
923,-1.9200130828497333
924,-1.920012468244178
925,-1.9200118517636895
926,-1.9200112334046202
927,-1.9200106131633161
928,-1.9200099910361215
929,-1.9200093670193814
930,-1.9200087411094282
931,-1.9200081133026
932,-1.9200074835952274
933,-1.9200068519836386
934,-1.9200062184641569
935,-1.9200055830331046
936,-1.9200049456867951
937,-1.920004306421545
938,-1.920003665233665
939,-1.9200030221194582
940,-1.920002377075229
941,-1.920001730097277
942,-1.920001081181895
943,-1.9200004303253753
944,-1.9199997775240085
945,-1.9199991227740782
946,-1.9199984660718643
947,-1.9199978074136475
948,-1.9199971467957004
949,-1.9199964842142911
950,-1.9199958196656914
951,-1.9199951531461652
952,-1.9199944846519732
953,-1.9199938141793682
954,-1.9199931417246097
955,-1.9199924672839437
956,-1.9199917908536195
957,-1.9199911124298779
958,-1.919990432008961
959,-1.9199897495871032
960,-1.9199890651605376
961,-1.9199883787254906
962,-1.9199876902781883
963,-1.9199869998148515
964,-1.9199863073316972
965,-1.9199856128249468
966,-1.919984916290805
967,-1.919984217725479
968,-1.919983517125175
969,-1.9199828144860929
970,-1.9199821098044318
971,-1.9199814030763855
972,-1.9199806942981401
973,-1.9199799834658848
974,-1.9199792705758085
975,-1.9199785556240805
976,-1.919977838606885
977,-1.9199771195203876
978,-1.9199763983607618
979,-1.9199756751241703
980,-1.9199749498067744
981,-1.9199742224047323
982,-1.919973492914194
983,-1.919972761331315
984,-1.9199720276522378
985,-1.9199712918731016
986,-1.9199705539900487
987,-1.9199698139992147
988,-1.9199690718967308
989,-1.9199683276787245
990,-1.9199675813413197
991,-1.9199668328806379
992,-1.9199660822927975
993,-1.9199653295739068
994,-1.9199645747200829
995,-1.9199638177274303
996,-1.9199630585920509
997,-1.9199622973100445
998,-1.9199615338775051
999,-1.919960768290529
1000,-1.9199600005451969
1001,-1.9199592306375983
1002,-1.919958458563808
1003,-1.9199576843199089
1004,-1.919956907901971
1005,-1.9199561293060654
1006,-1.9199553485282568
1007,-1.919954565564606
1008,-1.9199537804111708
1009,-1.9199529930640078
1010,-1.9199522035191703
1011,-1.9199514117727037
1012,-1.919950617820648
1013,-1.9199498216590465
1014,-1.919949023283937
1015,-1.9199482226913487
1016,-1.919947419877313
1017,-1.9199466148378557
1018,-1.9199458075689946
1019,-1.9199449980667511
1020,-1.9199441863271351
1021,-1.9199433723461565
1022,-1.9199425561198216
1023,-1.9199417376441343
1024,-1.9199409169150905
1025,-1.9199400939286835
1026,-1.9199392686809031
1027,-1.919938441167738
1028,-1.919937611385167
1029,-1.9199367793291695
1030,-1.9199359449957218
1031,-1.9199351083807925
1032,-1.9199342694803492
1033,-1.9199334282903524
1034,-1.919932584806764
1035,-1.91993173902554
1036,-1.9199308909426294
1037,-1.919930040553981
1038,-1.9199291878555367
1039,-1.919928332843238
1040,-1.919927475513017
1041,-1.919926615860811
1042,-1.9199257538825445
1043,-1.9199248895741419
1044,-1.9199240229315255
1045,-1.9199231539506094
1046,-1.919922282627304
1047,-1.9199214089575207
1048,-1.9199205329371627
1049,-1.9199196545621318
1050,-1.9199187738283263
1051,-1.9199178907316319
1052,-1.9199170052679477
1053,-1.9199161174331536
1054,-1.919915227223131
1055,-1.919914334633758
1056,-1.9199134396609083
1057,-1.9199125423004522
1058,-1.9199116425482559
1059,-1.9199107404001805
1060,-1.9199098358520819
1061,-1.9199089288998192
1062,-1.9199080195392373
1063,-1.9199071077661838
1064,-1.9199061935764972
1065,-1.9199052769660225
1066,-1.919904357930586
1067,-1.91990343646602
1068,-1.919902512568148
1069,-1.9199015862327973
1070,-1.919900657455777
1071,-1.9198997262329045
1072,-1.9198987925599895
1073,-1.919897856432835
1074,-1.9198969178472427
1075,-1.919895976799015
1076,-1.919895033283935
1077,-1.9198940872977999
1078,-1.9198931388363878
1079,-1.9198921878954835
1080,-1.9198912344708634
1081,-1.9198902785582979
1082,-1.9198893201535587
1083,-1.9198883592524054
1084,-1.9198873958506035
1085,-1.919886429943904
1086,-1.9198854615280592
1087,-1.9198844905988217
1088,-1.9198835171519266
1089,-1.919882541183123
1090,-1.9198815626881367
1091,-1.919880581662703
1092,-1.9198795981025514
1093,-1.919878612003402
1094,-1.9198776233609727
1095,-1.9198766321709773
1096,-1.919875638429132
1097,-1.9198746421311395
1098,-1.9198736432727017
1099,-1.9198726418495156
1100,-1.919871637857275
1101,-1.9198706312916718
1102,-1.9198696221483922
1103,-1.9198686104231166
1104,-1.9198675961115197
1105,-1.9198665792092764
1106,-1.9198655597120537
1107,-1.9198645376155197
1108,-1.9198635129153332
1109,-1.9198624856071485
1110,-1.9198614556866205
1111,-1.919860423149394
1112,-1.9198593879911163
1113,-1.9198583502074236
1114,-1.9198573097939513
1115,-1.9198562667463337
1116,-1.9198552210601938
1117,-1.9198541727311556
1118,-1.919853121754834
1119,-1.9198520681268456
1120,-1.9198510118427996
1121,-1.9198499528983022
1122,-1.9198488912889484
1123,-1.9198478270103405
1124,-1.9198467600580678
1125,-1.919845690427715
1126,-1.9198446181148672
1127,-1.919843543115105
1128,-1.9198424654239963
1129,-1.9198413850371194
1130,-1.9198403019500327
1131,-1.9198392161582984
1132,-1.9198381276574739
1133,-1.9198370364431052
1134,-1.9198359425107454
1135,-1.919834845855935
1136,-1.919833746474212
1137,-1.9198326443611111
1138,-1.9198315395121615
1139,-1.9198304319228874
1140,-1.9198293215888098
1141,-1.9198282085054457
1142,-1.919827092668303
1143,-1.919825974072892
1144,-1.9198248527147208
1145,-1.9198237285892774
1146,-1.919822601692065
1147,-1.9198214720185685
1148,-1.9198203395642714
1149,-1.9198192043246594
1150,-1.9198180662952047
1151,-1.9198169254713813
1152,-1.919815781848655
1153,-1.9198146354224863
1154,-1.9198134861883367
1155,-1.919812334141659
1156,-1.9198111792778976
1157,-1.9198100215924971
1158,-1.9198088610809019
1159,-1.9198076977385394
1160,-1.9198065315608455
1161,-1.9198053625432432
1162,-1.9198041906811532
1163,-1.9198030159699946
1164,-1.9198018384051778
1165,-1.9198006579821123
1166,-1.9197994746962008
1167,-1.9197982885428426
1168,-1.9197970995174316
1169,-1.9197959076153555
1170,-1.919794712832001
1171,-1.9197935151627492
1172,-1.9197923146029736
