    Lattice point               Exact Density             KS density
   6.4000000000000021        4.1025000894242105E-003   4.1023085846084405E-003
   6.8000000000000007        8.1927508210903558E-003   8.1923902491963900E-003
   7.2000000000000028        1.5642159507525906E-002   1.5641521819681224E-002
   7.6000000000000014        2.8282989596469982E-002   2.8281947351685308E-002
   8.0000000000000000        4.7899774717086951E-002   4.7898234313636670E-002
   8.4000000000000021        7.5024683959579341E-002   7.5022690337044715E-002
   8.8000000000000007       0.10710392650943891       0.10710178819392385     
   9.2000000000000028       0.13705722705908771       0.13705555632794200     
   9.6000000000000014       0.15426380447196364       0.15426332741092907     
   10.000000000000000       0.14947499365984068       0.14947611495571911     
   10.400000000000002       0.12170189679309608       0.12170430387779085     
   10.800000000000001        8.1026767017225873E-002   8.1029517422217812E-002
   11.200000000000003        4.2788388010584155E-002   4.2790536737836976E-002
   11.600000000000001        1.7322878830245029E-002   1.7324071326470181E-002
   12.000000000000000        5.1771646470482593E-003   5.1776308967456334E-003
   12.400000000000002        1.0953100882670089E-003   1.0954351308408699E-003
   12.800000000000001        1.5662567173791136E-004   1.5664781970193908E-004
   13.200000000000003        1.4381083210763756E-005   1.4383560046846224E-005
   13.600000000000001        8.0105263567937576E-007   8.0121838345269065E-007
   14.000000000000000        2.3539734068354906E-008   2.3545999973183477E-008
  
  
  -14.000000000000000        2.3473066038597461E-008   2.3466255354650622E-008
  -13.600000000000000        7.9931104456109014E-007   7.9912989744837226E-007
  -13.199999999999999        1.4355014492496950E-005   1.4352307884597377E-005
  -12.800000000000001        1.5639263720526879E-004   1.5636842111422470E-004
  -12.400000000000000        1.0939943184190420E-003   1.0938575495893967E-003
  -12.000000000000000        5.1722585440109707E-003   5.1717483855330121E-003
  -11.600000000000000        1.7310330217378187E-002   1.7309025013736573E-002
  -11.199999999999999        4.2765776195820192E-002   4.2763423685039763E-002
  -10.800000000000001        8.0997821619916574E-002   8.0994809492247244E-002
  -10.400000000000000       0.12167656250788017       0.12167392540774716     
  -10.000000000000000       0.14946318927570165       0.14946195978771848     
  -9.5999999999999996       0.15426882168577558       0.15426934282910792     
  -9.1999999999999993       0.13707480795728255       0.13707663703050416     
  -8.8000000000000007       0.10712643036074039       0.10712877218167072     
  -8.3999999999999986        7.5045666190334911E-002   7.5047849960641635E-002
  -8.0000000000000000        4.7915987763107008E-002   4.7917675290791203E-002
  -7.5999999999999996        2.8293959749501815E-002   2.8295101645260407E-002
  -7.1999999999999993        1.5648871728579934E-002   1.5649570433173946E-002
  -6.7999999999999998        8.1965462196274125E-003   8.1969413153860603E-003
  -6.3999999999999995        4.1045159377146589E-003   4.1047257866912139E-003
  -6.0000000000000000        1.9811194268568528E-003   1.9812254312748714E-003
  -5.5999999999999996        9.2808443461780878E-004   9.2813588196751103E-004
  -5.1999999999999993        4.2445709255780771E-004   4.2448127399558782E-004
  -4.7999999999999989        1.9044889016681896E-004   1.9045997302247946E-004
  -4.3999999999999986        8.4174310954914660E-005   8.4179289255197819E-005
  -4.0000000000000000        3.6768412033897376E-005   3.6770614251630939E-005
  -3.5999999999999996        1.5915107090645836E-005   1.5916069248076414E-005
  -3.1999999999999993        6.8404771598291451E-006   6.8408938766643231E-006
  -2.7999999999999989        2.9240016520475706E-006   2.9241807169156306E-006
  -2.3999999999999986        1.2444838111680142E-006   1.2445604220888958E-006
  -2.0000000000000000        5.2780444806408216E-007   5.2783702539162346E-007
  -1.5999999999999996        2.2328866685515431E-007   2.2330249634015218E-007
  -1.1999999999999993        9.4515384907719218E-008   9.4521195219733233E-008
 -0.79999999999999893        4.0704740752594573E-008   4.0707135735952512E-008
 -0.39999999999999858        1.9426685407181868E-008   1.9427539207868895E-008
   0.0000000000000000        1.3820036796676086E-008   1.3820036932270072E-008
  0.40000000000000036        1.9417718675085290E-008   1.9416866139968699E-008
  0.80000000000000071        4.0679525999583742E-008   4.0677132341459796E-008
   1.2000000000000011        9.4454315664565015E-008   9.4448510249328526E-008
   1.6000000000000014        2.2314313792416953E-007   2.2312931724152252E-007
   2.0000000000000000        5.2746191406166585E-007   5.2742936142610989E-007
   2.4000000000000021        1.2436778371945203E-006   1.2436012778408523E-006
   2.8000000000000007        2.9221185356752267E-006   2.9219396001871168E-006
   3.1999999999999993        6.8360936721168274E-006   6.8356772395347782E-006
   3.6000000000000014        1.5904987807883954E-005   1.5904026322805828E-005
   4.0000000000000000        3.6745247837934686E-005   3.6743047105657188E-005
   4.4000000000000021        8.4121950455722715E-005   8.4116975508944367E-005
   4.8000000000000007        1.9033231608441437E-004   1.9032124045516107E-004
   5.2000000000000028        4.2420275058711957E-004   4.2417858458314241E-004
   5.6000000000000014        9.2754328638654791E-004   9.2749187049206917E-004
   6.0000000000000000        1.9800044293207314E-003   1.9798984868271388E-003
   6.4000000000000021        4.1023085846076642E-003   4.1020988500962904E-003
   6.8000000000000007        8.1923902491982618E-003   8.1919953511572982E-003
   7.2000000000000028        1.5641521819680430E-002   1.5640823423572012E-002
   7.6000000000000014        2.8281947351685939E-002   2.8280805877247107E-002
   8.0000000000000000        4.7898234313636878E-002   4.7896547247699026E-002
   8.4000000000000021        7.5022690337045644E-002   7.5020506886140870E-002
   8.8000000000000007       0.10710178819392366       0.10709944626585238     
   9.2000000000000028       0.13705555632795544       0.13705372649156572     
   9.6000000000000014       0.15426332741090848       0.15426280491354150     
   10.000000000000000       0.14947611495573196       0.14947734301522564     
   10.400000000000002       0.12170430387778383       0.12170694018010070     
   10.800000000000001        8.1029517422221836E-002   8.1032529725915819E-002
   11.200000000000003        4.2790536737833416E-002   4.2792890064365693E-002
   11.600000000000001        1.7324071326471700E-002   1.7325377352906270E-002
   12.000000000000000        5.1776308967449829E-003   5.1781415292096056E-003
   12.400000000000002        1.0954351308413584E-003   1.0955720715808202E-003
   12.800000000000001        1.5664781970165588E-004   1.5667207492011041E-004
   13.200000000000003        1.4383560046936303E-005   1.4386272135543960E-005
   13.600000000000001        8.0121838342834682E-007   8.0139997276555650E-007
   14.000000000000000        2.3545999976299851E-008   2.3552832488574102E-008
  
  
  -14.000000000000000        2.3466255358546484E-008   2.3458891040630338E-008
  -13.600000000000000        7.9912989742882867E-007   7.9893302587541441E-007
  -13.199999999999999        1.4352307884669427E-005   1.4349367728177760E-005
  -12.800000000000001        1.5636842111407115E-004   1.5634210947102406E-004
  -12.400000000000000        1.0938575495896283E-003   1.0937089341436028E-003
  -12.000000000000000        5.1717483855323459E-003   5.1711939848802773E-003
  -11.600000000000000        1.7309025013735626E-002   1.7307606524268441E-002
  -11.199999999999999        4.2763423685038937E-002   4.2760866818158709E-002
  -10.800000000000001        8.0994809492241068E-002   8.0991535527788733E-002
  -10.400000000000000       0.12167392540774469       0.12167105887186627     
  -10.000000000000000       0.14946195978771201       0.14946062313755687     
  -9.5999999999999996       0.15426934282908847       0.15426990902530074     
  -9.1999999999999993       0.13707663703051462       0.13707862498873807     
  -8.8000000000000007       0.10712877218165645       0.10713131757497127     
  -8.3999999999999986        7.5047849960641511E-002   7.5050223638721908E-002
  -8.0000000000000000        4.7917675290787984E-002   4.7919509600543961E-002
  -7.5999999999999996        2.8295101645262909E-002   2.8296342881492954E-002
  -7.1999999999999993        1.5649570433171507E-002   1.5650329927147620E-002
  -6.7999999999999998        8.1969413153877811E-003   8.1973707895361837E-003
  -6.3999999999999995        4.1047257866906250E-003   4.1049538954740870E-003
  -6.0000000000000000        1.9812254312753263E-003   1.9813406604603043E-003
  -5.5999999999999996        9.2813588196745921E-004   9.2819180619641679E-004
  -5.1999999999999993        4.2448127399579512E-004   4.2450755992655962E-004
  -4.7999999999999989        1.9045997302237223E-004   1.9047202028985597E-004
  -4.3999999999999986        8.4179289255342329E-005   8.4184700849229812E-005
  -4.0000000000000000        3.6770614251555492E-005   3.6773008089333668E-005
  -3.5999999999999996        1.5916069248157824E-005   1.5917115159751510E-005
  -3.1999999999999993        6.8408938766109160E-006   6.8413468463428314E-006
  -2.7999999999999989        2.9241807169647026E-006   2.9243753734869332E-006
  -2.3999999999999986        1.2445604220533236E-006   1.2446436951105019E-006
  -2.0000000000000000        5.2783702542211686E-007   5.2787244107161699E-007
  -1.5999999999999996        2.2330249631754963E-007   2.2331752735349726E-007
  -1.1999999999999993        9.4521195237119021E-008   9.4527512421204789E-008
 -0.79999999999999893        4.0707135723929376E-008   4.0709738452939382E-008
 -0.39999999999999858        1.9427539216203448E-008   1.9428467672662388E-008
   0.0000000000000000        1.3820036925295732E-008   1.3820037106047609E-008
  0.40000000000000036        1.9416866148226271E-008   1.9415939302264029E-008
  0.80000000000000071        4.0677132329247732E-008   4.0674531319194405E-008
   1.2000000000000011        9.4448510266500888E-008   9.4442199344221815E-008
   1.6000000000000014        2.2312931721842671E-007   2.2311429752194431E-007
   2.0000000000000000        5.2742936145622223E-007   5.2739397744593340E-007
   2.4000000000000021        1.2436012778037552E-006   1.2435180710506065E-006
   2.8000000000000007        2.9219396002357339E-006   2.9217451096590699E-006
   3.1999999999999993        6.8356772394781295E-006   6.8352246349370586E-006
   3.6000000000000014        1.5904026322888123E-005   1.5902981274098484E-005
   4.0000000000000000        3.6743047105566250E-005   3.6740655175509796E-005
   4.4000000000000021        8.4116975509088973E-005   8.4111568219645484E-005
   4.8000000000000007        1.9032124045499624E-004   1.9030920246660031E-004
   5.2000000000000028        4.2417858458339552E-004   4.2415231846509751E-004
   5.6000000000000014        9.2749187049186155E-004   9.2743598665013431E-004
   6.0000000000000000        1.9798984868274337E-003   1.9797833371392034E-003
   6.4000000000000021        4.1020988500953650E-003   4.1018708882749775E-003
   6.8000000000000007        8.1919953511589375E-003   8.1915661308404747E-003
   7.2000000000000028        1.5640823423570354E-002   1.5640064325655047E-002
   7.6000000000000014        2.8280805877247329E-002   2.8279565181902236E-002
   8.0000000000000000        4.7896547247697374E-002   4.7894713530765479E-002
   8.4000000000000021        7.5020506886137761E-002   7.5018133618053456E-002
   8.8000000000000007       0.10709944626585186       0.10709690073497892     
   9.2000000000000028       0.13705372649156894       0.13705173755346217     
   9.6000000000000014       0.15426280491351363       0.15426223697897562     
   10.000000000000000       0.14947734301523702       0.14947867783146251     
   10.400000000000002       0.12170694018008547       0.12170980569189771     
   10.800000000000001        8.1032529725915486E-002   8.1035803916438234E-002
   11.200000000000003        4.2792890064359483E-002   4.2795447978601145E-002
   11.600000000000001        1.7325377352907730E-002   1.7326796898614490E-002
   12.000000000000000        5.1781415292083020E-003   5.1786965383103728E-003
   12.400000000000002        1.0955720715813148E-003   1.0957209076714589E-003
   12.800000000000001        1.5667207491980835E-004   1.5669843678292117E-004
   13.200000000000003        1.4386272135634600E-005   1.4389219323560013E-005
   13.600000000000001        8.0139997274068666E-007   8.0159741218661111E-007
   14.000000000000000        2.3552832491620704E-008   2.3560224707360304E-008
  
  
